Experiment Name	Epoch	EpRet	TestEpRet	EpLen	TestEpLen	TotalEnvInteracts	Q1Vals	Q2Vals	LogPi	LossPi	LossQ	std	Time
ant_eg_r1_a0_eps_010_0	123	2623.25	3930.4	2623.25	3930.4	1229999	1499.6412	1499.6415	140.39093	-1499.7065	248.45145	0.0001606393	34517.594494104385
ant_eg_r1_a0_eps_010_0	124	3049.0	3330.4	3049.0	3330.4	1239999	1491.2804	1491.2802	125.92694	-1491.3748	216.26845	0.0002705537	34801.1153011322
ant_eg_r1_a0_eps_010_0	125	5000.0	3508.0	5000.0	3508.0	1249999	1482.5634	1482.562	129.69295	-1482.654	232.0235	0.00022249323	35085.59197020531
ant_eg_r1_a0_eps_010_0	126	2078.0	4385.6	2078.0	4385.6	1259999	1477.4604	1477.4607	132.47253	-1477.6323	256.62204	0.00020881295	35383.19401192665
ant_eg_r1_a0_eps_010_0	127	5000.0	4547.8	5000.0	4547.8	1269999	1471.4841	1471.4832	124.73684	-1471.6101	222.0198	0.0003807887	35683.313750743866
ant_eg_r1_a0_eps_010_0	128	2723.25	4233.2	2723.25	4233.2	1279999	1466.7001	1466.6991	136.10728	-1466.8812	202.80986	0.00019856427	35977.78383111954
ant_eg_r1_a0_eps_010_0	129	3354.0	476.6	3354.0	476.6	1289999	1460.7819	1460.7811	128.04971	-1460.8622	188.11716	0.00024458324	36207.65782856941
ant_eg_r1_a0_eps_010_0	130	2443.4	2265.2	2443.4	2265.2	1299999	1452.4309	1452.4291	133.67981	-1452.5111	191.26086	0.00025276726	36470.99232125282
ant_eg_r1_a0_eps_010_0	131	2197.75	3751.2	2197.75	3751.2	1309999	1445.0306	1445.0305	141.00798	-1445.1143	186.73268	0.00016060179	36759.96894931793
ant_eg_r1_a0_eps_010_0	132	2783.0	1460.8	2783.0	1460.8	1319999	1437.2369	1437.2369	134.75903	-1437.3643	200.09523	0.00016525539	37010.67793035507
ant_eg_r1_a0_eps_010_0	133	2731.75	2158.8	2731.75	2158.8	1329999	1433.3801	1433.3802	127.79476	-1433.6498	204.12103	0.00024422733	37279.6489982605
ant_eg_r1_a0_eps_010_0	134	1722.25	2934.8	1722.25	2934.8	1339999	1430.972	1430.9719	152.85503	-1431.1	186.0525	7.109436e-05	37556.169394016266
ant_eg_r1_a0_eps_010_0	135	2918.75	2383.2	2918.75	2383.2	1349999	1423.4027	1423.402	132.64069	-1423.5251	204.79701	0.00023290749	37822.83424139023
ant_eg_r1_a0_eps_010_0	136	2115.8	2021.2	2115.8	2021.2	1359999	1418.281	1418.2805	142.70572	-1418.4364	204.25595	0.0001251938	38087.72720527649
ant_eg_r1_a0_eps_010_0	137	2474.75	4618.0	2474.75	4618.0	1369999	1414.5936	1414.593	151.5638	-1414.7776	218.42903	7.11713e-05	38397.96527791023
ant_eg_r1_a0_eps_010_0	138	2564.0	2250.2	2564.0	2250.2	1379999	1410.8635	1410.8639	153.24678	-1411.0334	210.7587	0.000100651014	38670.48143577576
ant_eg_r1_a0_eps_010_0	139	4388.6665	4941.4	4388.6665	4941.4	1389999	1406.6096	1406.6082	142.2029	-1406.7788	218.9225	0.00018299517	38992.33044910431
ant_eg_r1_a0_eps_010_0	140	3717.5	2609.6	3717.5	2609.6	1399999	1401.7738	1401.7736	142.45195	-1401.9774	194.98552	0.00011583319	39270.21388697624
ant_eg_r1_a0_eps_010_0	141	3033.5	3231.2	3033.5	3231.2	1409999	1397.9657	1397.9642	150.75117	-1398.1246	165.24902	0.00011004362	39567.86162519455
ant_eg_r1_a0_eps_010_0	142	2759.75	2478.8	2759.75	2478.8	1419999	1392.8375	1392.8378	147.85567	-1393.0005	193.8369	0.00011952173	39844.73004746437
ant_eg_r1_a0_eps_010_0	143	3103.0	4032.8	3103.0	4032.8	1429999	1389.4119	1389.4116	143.04602	-1389.585	180.37898	0.0001880407	40151.38237977028
ant_eg_r1_a0_eps_010_0	144	3169.5	2535.2	3169.5	2535.2	1439999	1384.1471	1384.1465	147.56183	-1384.2384	178.90659	0.00012374073	40427.85424184799
ant_eg_r1_a0_eps_010_0	145	3275.5	1868.4	3275.5	1868.4	1449999	1377.947	1377.9471	152.07442	-1378.0568	165.52155	7.579812e-05	40690.28156733513
ant_eg_r1_a0_eps_010_0	146	2544.5	1927.2	2544.5	1927.2	1459999	1374.3187	1374.319	158.65843	-1374.5066	164.99016	5.2560412e-05	40956.18485498428
ant_eg_r1_a0_eps_010_0	147	2613.5	2382.2	2613.5	2382.2	1469999	1370.8523	1370.8513	153.97495	-1371.0205	155.07469	7.552582e-05	41227.9457552433
ant_eg_r1_a0_eps_010_0	148	3273.0	4696.2	3273.0	4696.2	1479999	1365.7278	1365.7266	142.81079	-1365.8881	173.28806	0.00017545666	41537.68246150017
ant_eg_r1_a0_eps_010_0	149	2086.8	3622.0	2086.8	3622.0	1489999	1362.5613	1362.5604	142.95718	-1362.764	181.81332	9.6416676e-05	41830.69736742973
